latitude,longitude,zone_code,hemisphere_NS,hemisphere_WE
24.5833,-75.9167,NAE-GUS,North,West
26.5333,-76.9667,NAE-GUS,North,West
25.0833,-77.35,NAE-GUS,North,West
24.9,-76.2,NAE-GUS,North,West
23.6,-75.3,NAE-GUS,North,West
24.3167,-75.4,NAE-GUS,North,West
26.6833,-78.9667,NAE-GUS,North,West
24.033,-74.517,NAE-CAR,North,West
25.817,-77.933,NAE-GUS,North,West
26.5416093,-78.6455475,NAE-GUS,North,West
25.833,-77.9,NAE-GUS,North,West
26.517,-78.633,NAE-GUS,North,West
16.0,-88.9167,NAE-CEN,North,West
16.9667,-88.2167,NAE-CEN,North,West
17.5045661,-88.1962133,NAE-CEN,North,West
54.9167,-58.9167,NAE-CAN,North,West
48.55,-58.7667,NAE-CAN,North,West
56.4333,-111.0333,NAW-CAN,North,West
73.0333,-85.1667,NAE-CAN,North,West
47.3,-54.0,NAE-CAN,North,West
45.5167,-61.0167,NAE-CAN,North,West
47.7667,-53.9833,NAE-CAN,North,West
61.1,-94.05,NAE-CAN,North,West
52.1167,-107.2167,NAW-CAN,North,West
47.9833,-66.7167,NAE-CAN,North,West
47.4167,-53.2,NAE-CAN,North,West
45.1,-64.25,NAE-CAN,North,West
49.9167,-56.1833,NAE-CAN,North,West
50.3,-62.8333,NAE-CAN,North,West
64.3167,-96.0333,NAE-CAN,North,West
45.0,-79.6,NAE-CAN,North,West
44.4667,-63.5667,NAE-CAN,North,West
50.4833,-111.7333,NAW-CAN,North,West
43.5667,-65.5667,NAE-CAN,North,West
47.3333,-52.8333,NAE-CAN,North,West
47.5833,-53.3,NAE-CAN,North,West
45.1333,-67.1167,NAE-CAN,North,West
46.0167,-62.4833,NAE-CAN,North,West
50.5167,-126.8667,NAW-CAN,North,West
46.3333,-72.4333,NAE-CAN,North,West
44.7167,-63.6833,NAE-CAN,North,West
47.6833,-65.7,NAE-CAN,North,West
44.5333,-78.55,NAE-CAN,North,West
46.25,-63.7,NAE-CAN,North,West
49.15,-55.3667,NAE-CAN,North,West
46.4667,-64.7167,NAE-CAN,North,West
50.4167,-112.2667,NAW-CAN,North,West
49.3667,-123.3333,NAW-CAN,North,West
48.5833,-123.45,NAW-CAN,North,West
47.8333,-53.8667,NAE-CAN,North,West
47.6,-57.6333,NAE-CAN,North,West
47.05,-55.1833,NAE-CAN,North,West
48.7,-53.8,NAE-CAN,North,West
49.3,-123.1833,NAW-CAN,North,West
69.1167,-105.0833,NAW-CAN,North,West
50.0167,-125.25,NAW-CAN,North,West
44.3,-77.7833,NAE-CAN,North,West
45.3333,-61.0,NAE-CAN,North,West
49.0833,-66.6833,NAE-CAN,North,West
47.6333,-59.3,NAE-CAN,North,West
47.0333,-70.45,NAE-CAN,North,West
49.8667,-99.35,NAE-CAN,North,West
47.7333,-53.25,NAE-CAN,North,West
49.3667,-54.2667,NAE-CAN,North,West
48.5167,-53.0833,NAE-CAN,North,West
49.6667,-54.4167,NAE-CAN,North,West
47.5667,-59.15,NAE-CAN,North,West
46.2333,-63.1333,NAE-CAN,North,West
46.9667,-71.0167,NAE-CAN,North,West
63.3333,-90.7,NAE-CAN,North,West
51.0333,-113.8167,NAW-CAN,North,West
46.6167,-61.0167,NAE-CAN,North,West
58.7667,-94.1833,NAE-CAN,North,West
48.15,-53.9667,NAE-CAN,North,West
43.45,-65.6333,NAE-CAN,North,West
51.65,-120.0333,NAW-CAN,North,West
44.65,-64.0,NAE-CAN,North,West
43.9667,-80.9667,NAE-CAN,North,West
49.2890842,-123.1224997,NAW-CAN,North,West
43.9667,-78.1667,NAE-CAN,North,West
47.5833,-53.2667,NAE-CAN,North,West
47.85,-53.9833,NAE-CAN,North,West
46.4833,-80.85,NAE-CAN,North,West
64.1333,-83.1667,NAE-CAN,North,West
48.95,-57.9333,NAE-CAN,North,West
49.9,-57.7833,NAE-CAN,North,West
49.75,-112.35,NAW-CAN,North,West
49.1333,-98.95,NAE-CAN,North,West
50.2333,-57.5833,NAE-CAN,North,West
44.9667,-66.9667,NAE-CAN,North,West
49.0833,-123.0,NAW-CAN,North,West
49.55,-124.8,NAW-CAN,North,West
47.55,-53.55,NAE-CAN,North,West
46.9,-60.4667,NAE-CAN,North,West
43.5,-81.2833,NAE-CAN,North,West
45.4833,-71.6667,NAE-CAN,North,West
50.7333,-104.6333,NAW-CAN,North,West
54.0833,-125.0167,NAW-CAN,North,West
49.2667,-123.1667,NAW-CAN,North,West
47.3667,-61.9333,NAE-CAN,North,West
49.4833,-111.1,NAW-CAN,North,West
44.8167,-63.6167,NAE-CAN,North,West
49.7167,-54.2833,NAE-CAN,North,West
43.1,-82.0,NAE-CAN,North,West
48.6,-93.4,NAE-CAN,North,West
65.1833,-123.4167,NAW-CAN,North,West
49.1667,-122.5667,NAW-CAN,North,West
57.1833,-111.6333,NAW-CAN,North,West
48.4,-89.2333,NAE-CAN,North,West
47.0667,-55.8333,NAE-CAN,North,West
50.9667,-119.2,NAW-CAN,North,West
49.1167,-122.7333,NAW-CAN,North,West
45.95,-66.65,NAE-CAN,North,West
43.35,-80.3,NAE-CAN,North,West
48.95,-54.55,NAE-CAN,North,West
48.8333,-64.4833,NAE-CAN,North,West
68.6167,-95.8333,NAE-CAN,North,West
46.2,-59.9667,NAE-CAN,North,West
53.4,-60.1667,NAE-CAN,North,West
47.1,-55.7833,NAE-CAN,North,West
44.7,-66.8,NAE-CAN,North,West
46.2833,-64.55,NAE-CAN,North,West
76.4167,-82.95,NAE-CAN,North,West
44.5667,-63.9333,NAE-CAN,North,West
43.6167,-79.95,NAE-CAN,North,West
49.5333,-56.8667,NAE-CAN,North,West
44.1333,-81.0167,NAE-CAN,North,West
48.0167,-53.2667,NAE-CAN,North,West
47.4833,-55.8333,NAE-CAN,North,West
47.6833,-53.25,NAE-CAN,North,West
56.130366,-106.346771,NAW-CAN,North,West
44.1333,-78.1833,NAE-CAN,North,West
48.3833,-71.6833,NAE-CAN,North,West
58.2,-62.6333,NAE-CAN,North,West
45.05,-73.6,NAE-CAN,North,West
69.5667,-139.0667,NAW-CAN,North,West
44.3333,-64.9833,NAE-CAN,North,West
47.3833,-53.1333,NAE-CAN,North,West
55.45,-60.2167,NAE-CAN,North,West
52.3333,-121.4167,NAW-CAN,North,West
69.3667,-81.8167,NAE-CAN,North,West
51.3333,-105.4333,NAW-CAN,North,West
49.3667,-122.8667,NAW-CAN,North,West
45.0333,-75.4,NAE-CAN,North,West
50.5167,-116.0333,NAW-CAN,North,West
63.7333,-68.5,NAE-CAN,North,West
49.95,-110.2667,NAW-CAN,North,West
53.8667,-94.6667,NAE-CAN,North,West
49.8667,-56.8,NAE-CAN,North,West
45.8167,-66.1,NAE-CAN,North,West
49.9,-116.9167,NAW-CAN,North,West
45.8833,-80.7333,NAE-CAN,North,West
46.2167,-71.3833,NAE-CAN,North,West
61.55,-77.7333,NAE-CAN,North,West
58.1,-68.4,NAE-CAN,North,West
49.7,-97.2667,NAE-CAN,North,West
54.7667,-111.95,NAW-CAN,North,West
45.7167,-70.85,NAE-CAN,North,West
42.2833,-82.7333,NAE-CAN,North,West
52.2167,-87.8833,NAE-CAN,North,West
48.4667,-64.3,NAE-CAN,North,West
51.5167,-56.8333,NAE-CAN,North,West
49.25,-124.0833,NAW-CAN,North,West
47.4167,-79.2833,NAE-CAN,North,West
49.0,-66.9667,NAE-CAN,North,West
46.8,-71.1667,NAE-CAN,North,West
49.2333,-55.0667,NAE-CAN,North,West
45.3,-74.0333,NAE-CAN,North,West
43.0,-81.4167,NAE-CAN,North,West
43.7,-65.1167,NAE-CAN,North,West
49.45,-57.7667,NAE-CAN,North,West
47.4333,-53.8,NAE-CAN,North,West
48.0,-55.9167,NAE-CAN,North,West
45.9167,-59.9833,NAE-CAN,North,West
42.8667,-79.45,NAE-CAN,North,West
48.5167,-59.0,NAE-CAN,North,West
43.5167,-65.7333,NAE-CAN,North,West
46.0667,-61.3833,NAE-CAN,North,West
45.2667,-72.15,NAE-CAN,North,West
51.1833,-56.0167,NAE-CAN,North,West
48.1333,-78.1167,NAE-CAN,North,West
52.3167,-55.8333,NAE-CAN,North,West
47.1667,-55.1667,NAE-CAN,North,West
44.6,-80.6,NAE-CAN,North,West
45.6167,-62.4167,NAE-CAN,North,West
52.4,-110.6333,NAW-CAN,North,West
47.05,-65.45,NAE-CAN,North,West
72.2467491,-80.5453401,NAE-CAN,North,West
45.7333,-82.1667,NAE-CAN,North,West
44.6833,-63.3667,NAE-CAN,North,West
43.9134019,-80.8717169,NAE-CAN,North,West
49.1333,-122.3,NAW-CAN,North,West
49.2167,-65.75,NAE-CAN,North,West
45.6333,-73.5,NAE-CAN,North,West
76.2333,-119.35,NAW-CAN,North,West
44.7833,-63.1333,NAE-CAN,North,West
56.55,-61.6833,NAE-CAN,North,West
50.2333,-117.8,NAW-CAN,North,West
42.8,-80.0667,NAE-CAN,North,West
49.6,-119.5833,NAW-CAN,North,West
46.25,-60.55,NAE-CAN,North,West
49.4833,-117.3,NAW-CAN,North,West
49.9333,-98.0667,NAE-CAN,North,West
43.25,-79.0667,NAE-CAN,North,West
47.55,-53.6667,NAE-CAN,North,West
49.8833,-121.4667,NAW-CAN,North,West
49.5333,-98.55,NAE-CAN,North,West
46.0,-72.35,NAE-CAN,North,West
49.9167,-98.0,NAE-CAN,North,West
44.2667,-76.7167,NAE-CAN,North,West
49.1667,-119.55,NAW-CAN,North,West
45.45,-75.5333,NAE-CAN,North,West
45.0333,-73.0667,NAE-CAN,North,West
44.3333,-64.4333,NAE-CAN,North,West
47.4833,-69.2833,NAE-CAN,North,West
43.0,-82.4,NAE-CAN,North,West
45.6,-61.3667,NAE-CAN,North,West
50.15,-66.4833,NAE-CAN,North,West
45.65,-73.4833,NAE-CAN,North,West
45.4333,-73.7333,NAE-CAN,North,West
45.5667,-74.3667,NAE-CAN,North,West
48.55,-58.7167,NAE-CAN,North,West
46.0333,-64.0833,NAE-CAN,North,West
50.5833,-127.1,NAW-CAN,North,West
43.2167,-79.2167,NAE-CAN,North,West
48.3333,-70.8833,NAE-CAN,North,West
50.0167,-66.8667,NAE-CAN,North,West
48.1833,-64.9833,NAE-CAN,North,West
48.1667,-64.9167,NAE-CAN,North,West
49.8167,-64.35,NAE-CAN,North,West
48.4,-78.3667,NAE-CAN,North,West
45.8667,-74.0833,NAE-CAN,North,West
44.4667,-63.7833,NAE-CAN,North,West
47.5167,-57.4167,NAE-CAN,North,West
62.8167,-92.0667,NAE-CAN,North,West
47.8333,-69.5333,NAE-CAN,North,West
49.0667,-123.1667,NAW-CAN,North,West
46.1333,-71.2167,NAE-CAN,North,West
43.6167,-80.1333,NAE-CAN,North,West
51.1833,-113.9333,NAW-CAN,North,West
50.85,-56.1167,NAE-CAN,North,West
48.8333,-87.5167,NAE-CAN,North,West
48.4167,-71.0667,NAE-CAN,North,West
53.6333,-113.6333,NAW-CAN,North,West
51.3833,-55.6,NAE-CAN,North,West
45.0167,-73.0333,NAE-CAN,North,West
51.2333,-58.65,NAE-CAN,North,West
48.4667,-71.6667,NAE-CAN,North,West
43.1667,-79.2333,NAE-CAN,North,West
45.6833,-73.1833,NAE-CAN,North,West
46.3333,-73.4833,NAE-CAN,North,West
45.4,-73.5833,NAE-CAN,North,West
46.9667,-70.9667,NAE-CAN,North,West
45.5667,-73.9,NAE-CAN,North,West
45.8,-72.1833,NAE-CAN,North,West
46.1667,-73.4,NAE-CAN,North,West
46.0667,-72.8333,NAE-CAN,North,West
48.4833,-71.7833,NAE-CAN,North,West
45.2667,-71.5167,NAE-CAN,North,West
45.2667,-66.0667,NAE-CAN,North,West
47.5667,-52.7333,NAE-CAN,North,West
46.3,-70.8667,NAE-CAN,North,West
45.4833,-73.5,NAE-CAN,North,West
46.9,-55.4,NAE-CAN,North,West
46.9167,-53.5833,NAE-CAN,North,West
47.5333,-69.8,NAE-CAN,North,West
45.45,-73.6333,NAE-CAN,North,West
46.75,-71.2333,NAE-CAN,North,West
46.6333,-53.6,NAE-CAN,North,West
46.7333,-72.5667,NAE-CAN,North,West
45.2333,-74.25,NAE-CAN,North,West
48.8167,-64.4167,NAE-CAN,North,West
49.6667,-97.4333,NAE-CAN,North,West
50.35,-125.9167,NAW-CAN,North,West
52.7667,-111.6833,NAW-CAN,North,West
49.6,-54.1667,NAE-CAN,North,West
50.2,-66.3833,NAE-CAN,North,West
59.4167,-63.75,NAE-CAN,North,West
49.65,-108.4,NAW-CAN,North,West
44.9333,-62.5333,NAE-CAN,North,West
44.0667,-80.2,NAE-CAN,North,West
50.8333,-118.9833,NAW-CAN,North,West
47.6167,-53.3,NAE-CAN,North,West
56.25,-96.1,NAE-CAN,North,West
49.4833,-56.1,NAE-CAN,North,West
48.55,-58.5667,NAE-CAN,North,West
43.4667,-65.5667,NAE-CAN,North,West
45.2167,-61.7333,NAE-CAN,North,West
52.3167,-114.0833,NAW-CAN,North,West
43.05,-80.9833,NAE-CAN,North,West
49.0,-123.0667,NAW-CAN,North,West
48.9833,-123.6833,NAW-CAN,North,West
51.7,-113.2667,NAW-CAN,North,West
49.8833,-55.6167,NAE-CAN,North,West
46.2667,-71.0,NAE-CAN,North,West
51.8333,-113.2333,NAW-CAN,North,West
49.65,-54.75,NAE-CAN,North,West
48.9333,-125.5167,NAW-CAN,North,West
45.6333,-72.6833,NAE-CAN,North,West
45.25,-74.1333,NAE-CAN,North,West
45.7667,-73.35,NAE-CAN,North,West
48.4333,-123.35,NAW-CAN,North,West
56.25,-61.85,NAE-CAN,North,West
45.2167,-64.0167,NAE-CAN,North,West
49.3333,-123.15,NAW-CAN,North,West
44.6833,-76.4,NAE-CAN,North,West
62.1667,-92.5833,NAE-CAN,North,West
53.6167,-115.2333,NAW-CAN,North,West
52.55,-55.7833,NAE-CAN,North,West
44.9833,-64.1333,NAE-CAN,North,West
46.2833,-72.8333,NAE-CAN,North,West
43.63333333,-79.38333333,NAE-CAN,North,West
45.5,-73.58333333,NAE-CAN,North,West
44.05,-81.717,NAE-CAN,North,West
44.5895244,-75.6842858,NAE-CAN,North,West
49.55,-113.767,NAW-CAN,North,West
43.767,-80.333,NAE-CAN,North,West
43.325794,-79.800948,NAE-CAN,North,West
44.3721167,-64.5208798,NAE-CAN,North,West
44.1,-78.783,NAE-CAN,North,West
45.633,-79.45,NAE-CAN,North,West
43.9126042,-78.688019,NAE-CAN,North,West
49.333,-54.867,NAE-CAN,North,West
48.3516735,-71.1385136,NAE-CAN,North,West
47.0451445,-65.3702403,NAE-CAN,North,West
45.8654102,-73.2412825,NAE-CAN,North,West
49.233,-122.817,NAW-CAN,North,West
42.983,-81.067,NAE-CAN,North,West
44.6375134,-63.5923004,NAE-CAN,North,West
56.833,-62.5,NAE-CAN,North,West
48.435842,-123.411234,NAW-CAN,North,West
46.63333,-72.68333,NAE-CAN,North,West
44.55,-76.267,NAE-CAN,North,West
44.6487635,-63.5752387,NAE-CAN,North,West
43.2557206,-79.8711024,NAE-CAN,North,West
44.25,-78.167,NAE-CAN,North,West
46.3228776,-63.6026862,NAE-CAN,North,West
42.0362841,-82.7389809,NAE-CAN,North,West
45.441347,-73.6885847,NAE-CAN,North,West
47.1,-70.35,NAE-CAN,North,West
42.0531634,-82.5998874,NAE-CAN,North,West
51.0,-97.0,NAE-CAN,North,West
46.088778,-64.779383,NAE-CAN,North,West
49.1761138,-123.1577516,NAW-CAN,North,West
49.2057179,-122.910956,NAW-CAN,North,West
43.949164,-78.2934616,NAE-CAN,North,West
44.0073128,-77.1423692,NAE-CAN,North,West
53.918241,-122.749702,NAW-CAN,North,West
54.309805,-130.33721,NAW-CAN,North,West
44.767,-79.933,NAE-CAN,North,West
53.25,-132.067,NAW-CAN,North,West
48.35,-69.417,NAE-CAN,North,West
46.831454,-71.192992,NAE-CAN,North,West
48.25,-58.783,NAE-CAN,North,West
50.15,-66.45,NAE-CAN,North,West
48.95,-88.283,NAE-CAN,North,West
46.033,-71.917,NAE-CAN,North,West
49.117,-66.483,NAE-CAN,North,West
49.7016339,-123.1558121,NAW-CAN,North,West
45.85,-73.583,NAE-CAN,North,West
45.65,-60.867,NAE-CAN,North,West
43.2272182,-79.7195586,NAE-CAN,North,West
49.583,-99.45,NAE-CAN,North,West
49.183333,-122.85,NAW-CAN,North,West
46.0,-73.167,NAE-CAN,North,West
44.55,-80.45,NAE-CAN,North,West
49.303555,-123.0475,NAW-CAN,North,West
44.75,-79.767,NAE-CAN,North,West
42.5926445,-82.3882529,NAE-CAN,North,West
42.9921579,-79.2482555,NAE-CAN,North,West
47.75,-54.033,NAE-CAN,North,West
43.8975446,-78.9429329,NAE-CAN,North,West
10.2833,-84.95,NAE-CEN,North,West
9.9333,-85.0,NAE-CEN,North,West
10.0667,-85.4667,NAE-CEN,North,West
9.95,-84.7167,NAE-CEN,North,West
10.05,-84.9167,NAE-CEN,North,West
10.5,-85.35,NAE-CEN,North,West
10.0,-84.25,NAE-CEN,North,West
9.9167,-84.0333,NAE-CEN,North,West
10.6833,-84.3667,NAE-CEN,North,West
10.45,-85.5667,NAE-CEN,North,West
10.15,-84.2,NAE-CEN,North,West
8.65,-83.15,NAE-CEN,North,West
10.6,-85.6833,NAE-CEN,North,West
10.5667,-85.6,NAE-CEN,North,West
10.6667,-84.8167,NAE-CEN,North,West
9.9667,-85.1167,NAE-CEN,North,West
10.4833,-84.65,NAE-CEN,North,West
9.9333,-85.15,NAE-CEN,North,West
10.0,-83.0833,NAE-CEN,North,West
10.4667,-84.4667,NAE-CEN,North,West
10.0333,-85.2,NAE-CEN,North,West
10.1,-84.3833,NAE-CEN,North,West
8.65,-82.9333,NAE-CEN,North,West
9.9,-84.5333,NAE-CEN,North,West
8.9667,-83.4667,NAE-CEN,North,West
9.5167,-84.3167,NAE-CEN,North,West
9.7333,-85.45,NAE-CEN,North,West
9.95,-84.7167,NAE-CEN,North,West
10.0,-83.0333,NAE-CEN,North,West
9.65,-82.7667,NAE-CEN,North,West
10.0667,-84.9667,NAE-CEN,North,West
9.9667,-84.8333,NAE-CEN,North,West
10.4333,-84.95,NAE-CEN,North,West
10.35,-84.2333,NAE-CEN,North,West
9.7833,-85.1833,NAE-CEN,North,West
10.25,-83.6,NAE-CEN,North,West
9.8833,-85.5333,NAE-CEN,North,West
9.8,-84.1667,NAE-CEN,North,West
9.9333,-84.0833,NAE-CEN,North,West
9.6667,-84.0333,NAE-CEN,North,West
10.0833,-84.25,NAE-CEN,North,West
10.6167,-84.5167,NAE-CEN,North,West
10.3667,-84.6167,NAE-CEN,North,West
10.4833,-84.0167,NAE-CEN,North,West
10.0833,-84.35,NAE-CEN,North,West
9.5167,-82.6167,NAE-CEN,North,West
9.9,-85.1833,NAE-CEN,North,West
9.6167,-84.5167,NAE-CEN,North,West
10.1833,-84.4,NAE-CEN,North,West
10.0101333,-84.0114544,NAE-CEN,North,West
10.483,-84.017,NAE-CEN,North,West
9.9924257,-83.0951852,NAE-CEN,North,West
10.033,-84.333,NAE-CEN,North,West
10.667,-84.817,NAE-CEN,North,West
22.9,-83.1667,NAE-GUS,North,West
20.9667,-75.7167,NAE-CAR,North,West
21.5833,-78.6667,NAE-GUS,North,West
21.5667,-77.2333,NAE-GUS,North,West
22.9833,-82.9167,NAE-GUS,North,West
22.5167,-79.4667,NAE-GUS,North,West
21.3833,-77.9167,NAE-GUS,North,West
23.0333,-81.2,NAE-GUS,North,West
21.7667,-80.0,NAE-GUS,North,West
20.2167,-77.3333,NAE-CAR,North,West
21.1,-76.1333,NAE-CAR,North,West
21.6333,-78.85,NAE-GUS,North,West
23.1167,-82.35,NAE-GUS,North,West
23.0,-82.75,NAE-GUS,North,West
20.15,-77.4333,NAE-CAR,North,West
20.05,-77.5833,NAE-CAR,North,West
21.55,-77.2667,NAE-GUS,North,West
21.6,-78.9667,NAE-GUS,North,West
21.0833,-75.9667,NAE-CAR,North,West
21.55,-77.2167,NAE-GUS,North,West
21.3667,-76.8333,NAE-CAR,North,West
21.2,-76.6,NAE-CAR,North,West
21.5667,-77.25,NAE-GUS,North,West
20.5833,-75.2333,NAE-CAR,North,West
22.8,-80.0667,NAE-GUS,North,West
21.6333,-79.55,NAE-GUS,North,West
20.01693,-75.8301537,NAE-CAR,North,West
12.1667,-69.0,NAE-CAR,North,West
12.0667,-68.85,NAE-CAR,North,West
12.1667,-69.0,NAE-CAR,North,West
12.05,-68.8167,NAE-CAR,North,West
12.15,-68.9833,NAE-CAR,North,West
12.1,-68.9167,NAE-CAR,North,West
15.5667,-61.45,NAE-CAR,North,West
15.3091676,-61.3793554,NAE-CAR,North,West
18.45,-70.7333,NAE-CAR,North,West
18.2833,-70.3333,NAE-CAR,North,West
18.4333,-70.0333,NAE-CAR,North,West
18.6853385,-68.4501446,NAE-CAR,North,West
18.4,-68.9,NAE-CAR,North,West
18.3667,-69.0,NAE-CAR,North,West
18.4167,-69.6333,NAE-CAR,North,West
19.2,-69.3167,NAE-CAR,North,West
18.4167,-69.9833,NAE-CAR,North,West
18.45,-70.2667,NAE-CAR,North,West
19.7,-71.75,NAE-CAR,North,West
18.6167,-71.0833,NAE-CAR,North,West
18.2333,-70.15,NAE-CAR,North,West
18.3333,-70.8333,NAE-CAR,North,West
19.0667,-69.3833,NAE-CAR,North,West
19.3,-70.25,NAE-CAR,North,West
18.45,-69.3,NAE-CAR,North,West
19.2333,-69.6167,NAE-CAR,North,West
18.4667,-69.9,NAE-CAR,North,West
18.6667,-70.1667,NAE-CAR,North,West
18.452944,-69.607337,NAE-CAR,North,West
18.6003917,-70.1473403,NAE-CAR,North,West
19.7807686,-70.6871091,NAE-CAR,North,West
19.466667,-70.7,NAE-CAR,North,West
66.9667,-50.9333,NAE-GRL,North,West
65.8667,-37.0167,NAE-GRL,North,West
64.1833,-51.75,NAE-GRL,North,West
64.9667,-51.5667,NAE-GRL,North,West
65.6,-37.6333,NAE-GRL,North,West
65.9,-37.8167,NAE-GRL,North,West
64.8667,-52.2,NAE-GRL,North,West
69.2198118,-51.0986031,NAE-GRL,North,West
68.7069766,-52.8591222,NAE-GRL,North,West
61.9941151,-49.6665709,NAE-GRL,North,West
66.9394722,-53.6733857,NAE-GRL,North,West
60.7189864,-46.0353458,NAE-GRL,North,West
60.1424955,-45.2394951,NAE-GRL,North,West
65.4076761,-52.9005718,NAE-GRL,North,West
74.583,-57.2,NAE-GRL,North,West
16.2667,-61.5833,NAE-CAR,North,West
16.0,-61.7167,NAE-CAR,North,West
16.05,-61.55,NAE-CAR,North,West
15.95,-61.3333,NAE-CAR,North,West
15.8833,-61.3,NAE-CAR,North,West
16.2333,-61.55,NAE-CAR,North,West
16.2,-61.4833,NAE-CAR,North,West
16.2667,-61.5167,NAE-CAR,North,West
16.4167,-61.5333,NAE-CAR,North,West
16.25,-61.2667,NAE-CAR,North,West
16.033,-61.733,NAE-CAR,North,West
16.133,-61.767,NAE-CAR,North,West
16.3,-61.783,NAE-CAR,North,West
16.467,-61.517,NAE-CAR,North,West
17.896413,-62.852191,NAE-CAR,North,West
16.183,-61.583,NAE-CAR,North,West
16.2544056,-61.5323532,NAE-CAR,North,West
14.3,-91.9167,NAE-CEN,North,West
15.8333,-88.75,NAE-CEN,North,West
15.7,-88.6167,NAE-CEN,North,West
14.4,-91.3167,NAE-CEN,North,West
15.695364,-88.5855173,NAE-CEN,North,West
13.9306292,-90.7580342,NAE-CEN,North,West
13.929767,-90.823653,NAE-CEN,North,West
15.7667,-88.0333,NAE-CEN,North,West
16.3,-86.55,NAE-CEN,North,West
16.0173268,-85.9585544,NAE-CEN,North,West
15.825072,-87.9285777,NAE-CEN,North,West
13.4326204,-87.4554432,NAE-CEN,North,West
19.1167,-72.7,NAE-CAR,North,West
19.75,-72.2,NAE-CAR,North,West
19.6833,-72.0167,NAE-CAR,North,West
18.6833,-72.35,NAE-CAR,North,West
18.6833,-72.35,NAE-CAR,North,West
18.4333,-72.8667,NAE-CAR,North,West
18.594395,-72.3074326,NAE-CAR,North,West
18.4,-76.95,NAE-CAR,North,West
17.95,-76.8833,NAE-CAR,North,West
18.4333,-77.2,NAE-CAR,North,West
18.164209,-77.947998,NAE-CAR,North,West
18.0178743,-76.8099041,NAE-CAR,North,West
18.4762228,-77.8938895,NAE-CAR,North,West
17.1333,-62.6167,NAE-CAR,North,West
17.15,-62.5833,NAE-CAR,North,West
17.3026058,-62.7176924,NAE-CAR,North,West
19.3,-81.3833,NAE-GUS,North,West
14.0167,-60.9667,NAE-CAR,North,West
13.720608,-60.9496433,NAE-CAR,North,West
18.0667,-63.0833,NAE-CAR,North,West
18.0667,-63.0833,NAE-CAR,North,West
18.0666667,-63.0666667,NAE-CAR,North,West
14.6667,-60.9333,NAE-CAR,North,West
14.6,-61.05,NAE-CAR,North,West
14.483,-61.083,NAE-CAR,North,West
14.6,-61.05,NAE-CAR,North,West
14.817,-61.033,NAE-CAR,North,West
16.8,-62.2,NAE-CAR,North,West
16.706523,-62.215738,NAE-CAR,North,West
16.85,-99.8667,NAW-MEX,North,West
19.6167,-98.9167,NAE-GUS,North,West
31.3,-109.5667,NAW-USA,North,West
22.4,-97.9167,NAE-GUS,North,West
20.8333,-103.7167,NAW-MEX,North,West
30.3333,-110.1667,NAW-USA,North,West
19.1167,-96.1167,NAE-GUS,North,West
22.8833,-109.8833,NAW-MEX,North,West
25.6,-100.0,NAW-MEX,North,West
19.4064913,-99.1761432,NAE-GUS,North,West
19.6833,-92.0833,NAE-GUS,North,West
28.1167,-115.1667,NAW-USA,North,West
28.1667,-115.2167,NAW-USA,North,West
18.4167,-93.0833,NAE-GUS,North,West
18.6333,-91.8333,NAE-GUS,North,West
22.2667,-97.8333,NAE-GUS,North,West
25.9667,-98.0833,NAW-MEX,North,West
19.7667,-98.5667,NAE-GUS,North,West
18.1333,-94.4,NAE-GUS,North,West
18.8333,-96.3833,NAE-GUS,North,West
20.5167,-86.9333,NAE-CEN,North,West
20.2,-104.4,NAW-MEX,North,West
21.15,-100.9167,NAW-MEX,North,West
18.5,-93.1833,NAE-GUS,North,West
27.9667,-110.8167,NAW-USA,North,West
31.85,-116.6,NAW-USA,North,West
18.5333,-92.6333,NAE-GUS,North,West
25.2667,-99.6833,NAW-MEX,North,West
21.1833,-101.75,NAW-MEX,North,West
25.5667,-108.45,NAW-USA,North,West
27.9167,-110.8833,NAW-USA,North,West
15.8333,-96.3167,NAE-GUS,North,West
20.9167,-89.8,NAE-CEN,North,West
27.2167,-112.1,NAW-USA,North,West
17.6667,-101.65,NAW-MEX,North,West
19.2833,-98.55,NAE-GUS,North,West
16.4333,-95.0167,NAE-GUS,North,West
24.1333,-110.3,NAW-MEX,North,West
21.7667,-102.5333,NAW-MEX,North,West
17.95,-102.1833,NAW-MEX,North,West
26.0167,-112.6167,NAW-USA,North,West
20.9167,-103.95,NAW-MEX,North,West
19.05,-104.3,NAW-MEX,North,West
19.9167,-103.0333,NAW-MEX,North,West
23.4,-106.4,NAW-MEX,North,West
20.9667,-89.6167,NAE-CEN,North,West
20.2167,-96.7833,NAE-GUS,North,West
22.25,-101.2667,NAW-MEX,North,West
24.3,-110.3167,NAW-MEX,North,West
20.6167,-87.0667,NAE-CEN,North,West
21.2667,-89.65,NAE-CEN,North,West
23.3667,-106.3333,NAW-MEX,North,West
15.6667,-96.4833,NAE-GUS,North,West
14.7167,-92.4167,NAE-CEN,North,West
20.8333,-86.8667,NAE-CEN,North,West
20.6,-105.2167,NAW-MEX,North,West
29.9667,-115.8167,NAW-USA,North,West
20.5333,-87.15,NAE-CEN,North,West
18.2167,-94.4,NAE-GUS,North,West
32.3333,-117.1,NAW-USA,North,West
16.1667,-95.1833,NAE-GUS,North,West
19.1833,-98.3,NAE-GUS,North,West
19.6339209,-99.9383091,NAE-GUS,North,West
